"Id","Loc","Name","smap1dR2","loglinearR2","rickerR2","best1dR2","best1dmodel","ARmodR2"
"LP_11096","Georges Bank (5Z)","Atlantic cod / Cod",0.398938323393528,0.231777499157224,0.2450497322181,0.398938323393528,"1dsmap",0.380460401404259
"LP_11147","Rostov-Oblast (Rostov District)","Elk / moose",0.926570895038781,0.926570895038781,0.925607630945945,0.926570895038781,"loglinear",0.960299476725484
"LP_11154","Schweizer Nationalpark","Tatra chamois / Alpine chamois",0.428030122663053,-0.0211081384587326,0.0381216545532651,0.428030122663053,"1dsmap",0.301051699264176
"LP_11162","Solway Firth, UK (Svalbard population)","Barnacle goose",0.979283236735663,0.979158740049783,0.979262526624649,0.979283236735663,"1dsmap",0.979283236735663
"LP_11167","Slovakia","Red deer / Elk",0.898883057121099,0.895632924547606,0.892266659091732,0.898883057121099,"1dsmap",0.898883057121099
"LP_11169","Hungary","Red deer / Elk",0.960713958563593,0.959793175979869,0.960713958563593,0.960713958563593,"ricker",0.960713958563593
"LP_11184","Black Sea Biosphere Reserve, Southern Uk","Sandwich tern",0.0540955322460834,0.0407437575330354,0.0109277199570382,0.0540955322460834,"1dsmap",0.068512256940276
"LP_11186","German north sea coast","Sandwich tern",0.729233421761284,0.724733452105146,0.722297773486724,0.729233421761284,"1dsmap",0.73677710784046
"LP_11188","Netherlands and Belgium","Sandwich tern",0.87589400696863,0.868968655210285,0.868502360764828,0.87589400696863,"1dsmap",0.935438962963245
"LP_11202","South-eastern Australian continental she","Tiger flathead",0.965735769241491,0.965469335919417,0.965735769241491,0.965735769241491,"ricker",0.965735769241491
"LP_11206","South-eastern Australian continental she","Tarakihi",0.986283490904209,0.985851989926485,0.986283490904209,0.986283490904209,"ricker",0.986283490904209
"LP_11349","Jura Mountains","Peregrine falcon",0.957462113654671,0.948882867857736,0.951527516271504,0.957462113654671,"1dsmap",0.951527516271504
"LP_11473","Hungary","European roe deer",0.983060210793257,0.983060210793257,0.982651999257087,0.983060210793257,"loglinear",0.983060210793257
"LP_11474","Hungary","Wild boar / Wild pig",0.973490732131223,0.973490732131223,0.97343822021941,0.973490732131223,"loglinear",0.973490732131223
"LP_12009","Newburyport region, Massachusetts","Hudsonian godwit",0.729085448945855,0.712381864776636,0.70587815993821,0.729085448945855,"1dsmap",0.784023120827199
"LP_12010","Chatham region, Massachusetts","Hudsonian godwit",0.339869597713792,0.322206898487737,0.339869597713792,0.339869597713792,"1dsmap",0.339869597713792
"LP_12065","Schleswig-Holstein","Eurasian dotterel",-0.0208966726988749,-0.128405517917312,-0.109965114514555,-0.0208966726988749,"1dsmap",-0.0262267996504142
"LP_12074","Britain, Ireland","Bean goose",0.810710234653414,0.786127620023178,0.792236921405152,0.810710234653414,"1dsmap",0.85751006904259
"LP_12088","Handa Island, Scotland","Great skua",0.971974278359995,0.970477615559695,0.971974278359995,0.971974278359995,"ricker",0.971974278359995
"LP_12221","Eastern population wintering along the A","Tundra swan",0.62842131452273,0.593559656528666,0.593164087703196,0.62842131452273,"1dsmap",0.642447533549461
"LP_12295","Oostkustpolders, Flanders","Pink-footed goose",0.943208619749386,0.942437080168021,0.942200865560652,0.943208619749386,"1dsmap",0.943208619749386
"LP_12304","Oostkustpolders, Flanders","Greater white-fronted goose",0.129376508211257,0.0668388424461304,0.129376508211257,0.129376508211257,"ricker",0.129376508211257
"LP_12308","Britain, Ireland","Pink-footed goose",0.919087367445647,0.901568553622803,0.90129056328949,0.919087367445647,"1dsmap",0.923305909286121
"LP_12357","Britain, Ireland","Greater white-fronted goose",0.425610885107447,0.420100026377261,0.407605232295219,0.425610885107447,"1dsmap",0.438247169251213
"LP_12379","Wintering population of the Central and ","Greater white-fronted goose",0.696428916734754,0.523463558986375,0.564235346344701,0.696428916734754,"1dsmap",0.670474997661964
"LP_12550","Atlantic flyway population wintering alo","Brent goose",0.368824410904179,0.306997213645887,0.368824410904179,0.368824410904179,"1dsmap",0.398870260731673
"LP_12551","St. Lawrence River Valley spring staging","Snow goose",0.936701753597551,0.932715683451165,0.936701753597551,0.936701753597551,"ricker",0.936701753597551
"LP_12568","Central and South US (Texas, Oklahoma, K","Snow goose",0.729416625292037,0.670216727984101,0.669806024764471,0.729416625292037,"1dsmap",0.773993162719665
"LP_12581","Britain, Ireland (Light-bellied brent go","Brent goose",0.372371641533819,0.292466460781064,0.276982609581916,0.372371641533819,"1dsmap",0.411806479815652
"LP_12582","Britain, Ireland (Light-bellied brent go","Brent goose",0.726732263619391,0.666561241653446,0.662244868744197,0.726732263619391,"1dsmap",0.73970457239299
"LP_12650","South coast of Scania","Long-tailed duck",0.557801146806416,0.0828533620012623,0.12250591307833,0.557801146806416,"1dsmap",0.373915739227813
"LP_12656","Blekinge archipelago, southeast Sweden","Long-tailed duck",0.355969864924491,0.21912409567354,0.103430474856304,0.355969864924491,"1dsmap",0.355969864924491
"LP_12659","North ?¹land","Long-tailed duck",-0.0456500381587932,-0.257892567697733,-0.165931504826919,-0.0456500381587932,"1dsmap",0.00672530680382422
"LP_12678","S??dersk?±r Island, Gulf of Finland","Long-tailed duck",0.0616145372775421,0.033326002683881,-0.0120189960514954,0.0616145372775421,"1dsmap",0.0616145372775421
"LP_13019","New Brunswick","American woodcock",0.357426037786917,0.352161754440841,0.339698781052504,0.357426037786917,"1dsmap",0.357426037786917
"LP_13025","Nova Scotia","American woodcock",0.37526660952752,0.373863215460439,0.37197884566833,0.37526660952752,"1dsmap",0.447765765337353
"LP_13028","Prince Edward Island","American woodcock",0.707015083549223,0.690353096255361,0.692225142644835,0.707015083549223,"1dsmap",0.692225142644835
"LP_13030","Qu?«bec","American woodcock",0.925870621625408,0.925808625511042,0.925867712129196,0.925870621625408,"1dsmap",0.940182301862113
"LP_13040","Ontario","American woodcock",0.835881107355905,0.832634067078504,0.832381131136259,0.835881107355905,"1dsmap",0.847964542843933
"LP_14553","North-west Atlantic Ocean","Killer whale / Orca",0.491368399283632,0.369864808845143,0.440605329559646,0.491368399283632,"1dsmap",0.440605329559646
"LP_14554","Hecate Strait, British Columbia","Rock sole",0.683327529676312,0.683327529676313,0.681696406516929,0.683327529676313,"loglinear",0.702414544736926
"LP_14829","NAFO division 3LNO, Newfoundland and Lab","American plaice",0.962427389064607,0.961317242040698,0.961968595362217,0.962427389064607,"1dsmap",0.986025596150291
"LP_14833","NAFO division 4VWX, Southern Gulf of St.","American plaice",0.0548490063112018,0.0512898115463438,0.0548490063112013,0.0548490063112018,"1dsmap",0.0548490063112018
"LP_14848","Northern Gulf and Newfoundland","American eel",0.186372013066016,-0.125630954490169,-0.0402368453658588,0.186372013066016,"1dsmap",-0.0259917046921578
"LP_17406","Japanese tuna longline fishing areas in ","Swordfish",0.0723358010836729,0.0476255590238408,0.0723358010836731,0.0723358010836731,"ricker",0.0723358010836729
"LP_17407","Japanese tuna longline fishing areas in ","Swordfish",0.276654845383031,0.223098781094338,0.262855076175718,0.276654845383031,"1dsmap",0.302866294170534
"LP_17408","Japanese tuna longline fishing areas in ","Swordfish",0.267515143416963,0.253805530884729,0.220188974938499,0.267515143416963,"1dsmap",0.267515143416963
"LP_17409","Japanese tuna longline fishing areas in ","Swordfish",0.377851865511937,0.300383440677029,0.377851865511937,0.377851865511937,"1dsmap",0.589678809406939
"LP_17410","Japanese longline fishing area in the In","Blue marlin",0.828992117551797,0.789275568812167,0.792353413058226,0.828992117551797,"1dsmap",0.816761035257512
"LP_17411","Japanese longline fishing area in the In","Striped marlin",0.725984400861554,0.718490064506127,0.725984400861554,0.725984400861554,"ricker",0.725984400861554
"LP_17412","Japanese longline fishing area in the In","Black marlin",0.797112637955292,0.536269975811747,0.687785689228938,0.797112637955292,"1dsmap",0.761625426165154
"LP_17444","Chioggia fishing area, Adriatic Sea","Atlantic mackerel",0.652534568850948,0.582966690563474,0.606272632090581,0.652534568850948,"1dsmap",0.722294580764313
"LP_17785","Besnard Lake, Saskatchewan","Bald eagle",0.0782984265343555,0.000630650685901957,-0.0513430344284791,0.0782984265343555,"1dsmap",0.106371225412214
"LP_17808","Magdalen Shallows, Southern Gulf of St. ","Moustache sculpin",0.126225117141238,0.0334512922083643,0.0959927796142143,0.126225117141238,"1dsmap",0.626755647521684
"LP_17809","Magdalen Shallows, southern Gulf of St. ","Fourbeard rockling",0.535260919813526,0.43865091756995,0.468849139544551,0.535260919813526,"1dsmap",0.468849139544551
"LP_17810","Magdalen Shallows, southern Gulf of St. ","Alligatorfish",0.636855684313194,0.482067571663331,0.517937910796106,0.636855684313194,"1dsmap",0.538927569644605
"LP_18240","Lake Srebarna, Srebarna Nature Reserve","Dalmatian pelican",-0.0324441013856482,-0.0863978045403544,-0.128284045668201,-0.0324441013856482,"1dsmap",-0.0324441013856482
"LP_18493","Central Zone, Chile","South Pacific hake / Peruvian hake",0.653114794614276,0.65180184721938,0.653114794614276,0.653114794614276,"ricker",0.665496257158198
"LP_18740","Kauhava region, western Finland","Bank vole",0.351064222625033,-0.176662507518213,-0.177209519330794,0.351064222625033,"1dsmap",0.260730373689466
"LP_19103","North Dakota","Pronghorn",0.567485001210988,0.567485001210988,0.561181265601524,0.567485001210988,"loglinear",0.567485001210988
"LP_19172","Eastern Bering Sea and Aleutian Islands ","Northern rock sole",0.9771491873227,0.974760532255947,0.9771491873227,0.9771491873227,"ricker",0.980740894778048
"LP_19193","Gulf of Maine / Georges Bank-Southern Ne","Barndoor skate",0.689824196501536,0.572654892239381,0.689824196501536,0.689824196501536,"ricker",0.860475121192402
"LP_19194","Gulf of Maine / Georges Bank-Southern Ne","Smooth skate",-0.00404402085018019,-0.113924265949688,-0.247097377998263,-0.00404402085018019,"1dsmap",-0.015032612614875
"LP_19195","Gulf of Maine / Georges Bank-Southern Ne","Starry ray",0.516468191965246,0.505009380718089,0.51466882630971,0.516468191965246,"1dsmap",0.575263812341377
"LP_19498","Northwest Atlantic Ocean","Great white shark",0.937676394259256,0.936653919287677,0.936698070919911,0.937676394259256,"1dsmap",0.945509138868365
"LP_19642","New South Wales, Australia","Great white shark",0.531244448606157,0.443449487627872,0.455258452601347,0.531244448606157,"1dsmap",0.576384164816276
"LP_19870","Southern Gulf of St. Lawrence, NAFO 4T","Alewife",-0.0360396566364412,-0.10314121581394,-0.155017826761735,-0.0360396566364412,"1dsmap",-0.0360396566364412
"LP_19910","Southern Gulf of St. Lawrence, NAFO 4T","Starry ray",0.679257040327078,0.515752917219661,0.510856133998328,0.679257040327078,"1dsmap",0.714356767235054
"LP_20332","Southern Gulf of St. Lawrence, NAFO 4T","Atlantic herring",0.157713922018161,-0.212921807473722,0.080565618046665,0.157713922018161,"1dsmap",0.226668625541968
"LP_20406","Southern Gulf of St. Lawrence, NAFO 4T","Lumpfish / Lumpsucker",0.0151618161973245,-0.0718898300241109,-0.03936620137886,0.0151618161973245,"1dsmap",0.0557256276838164
"LP_20558","Southern Gulf of St. Lawrence, NAFO 4T","Atlantic cod / Cod",0.726843854658043,0.715739216713515,0.725928726028166,0.726843854658043,"1dsmap",0.725928726028166
"LP_20560","Southern Gulf of St. Lawrence, NAFO 4T","Witch flounder",0.0858791578752588,-0.0382454489993311,-0.0340822281197015,0.0858791578752588,"1dsmap",0.053588183588181
"LP_20563","Southern Gulf of St. Lawrence, NAFO 4T","Sea raven",0.408037865308334,0.22339627992956,0.311839074276345,0.408037865308334,"1dsmap",0.442641605185848
"LP_20564","Southern Gulf of St. Lawrence, NAFO 4T","American plaice",0.752722343514503,0.752722343514503,0.752708618885064,0.752722343514503,"1dsmap",0.791479527261561
"LP_20569","Southern Gulf of St. Lawrence, NAFO 4T","Winter skate",0.647826578216281,0.419718396921104,0.455753321322933,0.647826578216281,"1dsmap",0.667960768895581
"LP_20570","Southern Gulf of St. Lawrence, NAFO 4T","Yellowtail flounder",0.166282960329416,0.0555544639271629,0.084223154656649,0.166282960329416,"1dsmap",0.119129818134262
"LP_20578","Southern Gulf of St. Lawrence, NAFO 4T","Longhorn sculpin",0.114582909487136,0.0509960562351194,-0.0418672317053048,0.114582909487136,"1dsmap",0.273141366195946
"LP_20582","Southern Gulf of St. Lawrence, NAFO 4T","Marlin-spike grenadier",0.275108113016234,0.247687841019437,0.179790647682855,0.275108113016234,"1dsmap",0.275108113016234
"LP_20583","Southern Gulf of St. Lawrence, NAFO 4T","Rainbow smelt",0.0796062016022167,-0.0773379910048968,0.0796062016022167,0.0796062016022167,"ricker",0.0796062016022167
"LP_20585","Southern Gulf of St. Lawrence, NAFO 4T","Longfin hake",0.0422674624943394,-0.0471102275436996,-0.0431603177489304,0.0422674624943394,"1dsmap",0.0422674624943394
"LP_20587","Southern Gulf of St. Lawrence, NAFO 4T","Winter flounder",0.226288045625137,-0.153576978625641,0.12084997802403,0.226288045625137,"1dsmap",0.226461125597339
"LP_20588","Southern Gulf of St. Lawrence, NAFO 4T","Greenland halibut",0.775111381078141,0.601270049210747,0.659333324817067,0.775111381078141,"1dsmap",0.731931641858504
"LP_20589","Southern Gulf of St. Lawrence, NAFO 4T","Atlantic mackerel",0.0131823484871508,-0.0957737261982921,-0.0495661742273905,0.0131823484871508,"1dsmap",0.0131823484871508
"LP_20596","Southern Gulf of St. Lawrence, NAFO 4T","White hake",0.575611003263369,0.332012864549213,0.396455249434924,0.575611003263369,"1dsmap",0.401111029983454
"LP_20597","Southern Gulf of St. Lawrence, NAFO 4T","Ocean pout",0.281423315231791,-0.0280034577620396,0.00674379649541557,0.281423315231791,"1dsmap",0.186071479485589
"LP_21690","Area 5DC, Hecate Strait, British Columbi","Rock sole",0.676676104136139,0.675961983232377,0.676676104136139,0.676676104136139,"ricker",0.711632737808355
"LP_21925","NY waters of Lake Ontario's eastern basi","Smallmouth bass",0.535208888463271,0.524596587299718,0.535208888463271,0.535208888463271,"1dsmap",0.535208888463271
"LP_22039","New Brunswick","White-tailed deer",0.859282065460311,0.857311751490498,0.857943639360193,0.859282065460311,"1dsmap",0.899660371689781
"LP_22048","Lower Skeena-CM, Skeena River Watershed ","Chum salmon",-0.00387813394678682,-0.0898058807274971,-0.146851799410159,-0.00387813394678682,"1dsmap",-0.0252170720212073
"LP_22051","Lower Skeena-CO, Skeena River Watershed ","Coho salmon",0.268219889175119,0.170778860458667,0.203111029686699,0.268219889175119,"1dsmap",0.393209482037706
"LP_22052","Middle Skeena-CO, Skeena River Watershed","Coho salmon",0.328377682151655,0.116262502175067,0.169373629767985,0.328377682151655,"1dsmap",0.307110859988747
"LP_22137","NY waters of Lake Ontario's eastern basi","American yellow perch",0.643340558513504,0.429543682569167,0.499754888411719,0.643340558513504,"1dsmap",0.52486753487165
"LP_22449","NY waters of Lake Ontario's eastern basi","Walleye",0.577078320993851,0.531501356195186,0.560409182223164,0.577078320993851,"1dsmap",0.560409182223164
"LP_23029","France","Northern pintail",0.00327040216059626,-0.0779894365666454,-0.0827695922284186,0.00327040216059626,"1dsmap",0.00327040216059626
"LP_23030","France","Common teal",0.287752862136069,0.219444698218469,0.193420395123296,0.287752862136069,"1dsmap",0.21944469821847
"LP_23031","France","Mallard",0.400377036303809,0.374015161405451,0.400377036303809,0.400377036303809,"ricker",0.400377036303809
"LP_23032","France","Common pochard",0.428464946300154,0.417579758503294,0.428464946300154,0.428464946300154,"ricker",0.500372015607648
"LP_23033","France","Tufted duck",0.353853663173529,0.314095550768003,0.287019632128539,0.353853663173529,"1dsmap",0.373345766773429
"LP_23034","France","Eurasian wigeon",0.0698362672820781,-0.0824854313682231,-0.104296802076558,0.0698362672820781,"1dsmap",0.0618324518972557
"LP_23035","France","Gadwall",0.486439407250745,0.281633707353214,0.0540628631856604,0.486439407250745,"1dsmap",0.4774393194378
"LP_23036","France","Red-crested pochard",0.141710912901033,0.0853709990221321,0.0344620959501845,0.141710912901033,"1dsmap",0.157006032233529
"LP_23037","France","Northern shoveler",0.355672718561223,0.260088910264558,0.30549223769652,0.355672718561223,"1dsmap",0.30549223769652
"LP_23038","France","Common shelduck",0.750259398303013,0.716322392247614,0.726802210107633,0.750259398303013,"1dsmap",0.730059961860816
"LP_26510","North Sea","European eel",0.719859267853061,0.698453435774377,0.712231604526522,0.719859267853061,"1dsmap",0.79952843343095
"LP_26511","Southern and Western Europe","European eel",0.72977970200037,0.723382026174844,0.729779702000371,0.729779702000371,"ricker",0.791168150924204
"LP_27830","Bia?Úowie??a Forest (Belarusian part)","Eurasian lynx",0.48919570119348,0.402242262461462,0.463072086031995,0.48919570119348,"1dsmap",0.469950868400564
"LP_27918","High Tatras Mountains","Tatra chamois / Alpine chamois",0.829614510425338,0.827759288829727,0.823754508701119,0.829614510425338,"1dsmap",0.829614510425338
"LP_300019","New South Wales coast Australia","Smooth hammerhead",0.602073658102858,0.602073658102858,0.59316380228559,0.602073658102858,"loglinear",0.621582018386507
"1519_1737_Air","Suffolk county, NY","Mosquitos",0.359467596354756,0.181069021116582,0.254240422610843,0.359467596354756,"1dsmap",0.287869659668496
"1519_1738_Air","Ocean county NJ","Mosquitos",0.0598316727385987,-0.104650869192227,0.0029713306755208,0.0598316727385987,"1dsmap",0.0029713306755208
"1527_1739_Air","Sutter-Yuba, CA","Mosquitos",0.196319770874919,0.121502627628335,0.191576512159327,0.196319770874919,"1dsmap",0.227426868113961
"1429_135_Water","Lake Oneida","Freshwater invertebrates",0.438238593233407,0.405167498461908,0.430776558925678,0.438238593233407,"1dsmap",0.462384379261645
"1429_136_Water","Lake Oneida","Freshwater invertebrates",0.343080559484711,0.24814887997343,0.305491147739811,0.343080559484711,"1dsmap",0.376529798025772
"1520_1801_Air","Black hawk county","Mosquitos",0.201833435660293,-0.104873143693921,-0.0130474807807051,0.201833435660293,"1dsmap",0.218811418773013
"1520_1802_Air","Black hawk county","Mosquitos",-0.0440291260452079,-0.182680940395391,-0.132096767620114,-0.0440291260452079,"1dsmap",-0.044068338281845
"1520_1803_Air","Black hawk county","Mosquitos",0.22815320220427,0.0884786373116683,0.136769500774661,0.22815320220427,"1dsmap",0.399800230335263
"1520_1819_Air","Scott county","Mosquitos",0.0932100109026985,-0.00191991867578056,-0.0853767856182583,0.0932100109026985,"1dsmap",0.162397073052631
"1378_24_Air","Tirimbina_Biological_Reserve","Butterflies",0.0395380750369512,0.0132443688765773,-0.0161507756427153,0.0395380750369512,"1dsmap",0.0395380750369512
"1379_31_Air","La_Selva_Lodge","Butterflies",0.411057862404772,0.26469332401623,0.231853528663017,0.411057862404772,"1dsmap",0.39894331552887
"1382_15_Air","FrayJorge","All arthropods",0.278650320120177,0.168497775836703,0.244398756987413,0.278650320120177,"1dsmap",0.244398756987413
"1382_15_Soil surface","FrayJorge","All arthropods",0.245041197169196,0.172056917711417,0.168314203450008,0.245041197169196,"1dsmap",0.267767562378379
"1394_3_Air","Makerere University Field Station","Butterflies",0.338467536077998,0.307761525715377,0.338467536077998,0.338467536077998,"1dsmap",0.338467536077998
"1481_1686_Air","Kibutz Sasa","Butterflies",0.557924357604871,0.392086703621378,0.371606119797621,0.557924357604871,"1dsmap",0.533140977184229
"1526_1841_Air","Lee","Mosquitos",0.160816538499804,0.0680464143832198,0.160816538499804,0.160816538499804,"ricker",0.225245164019269
"1526_1842_Air","Lee","Mosquitos",0.0744772436778094,0.0500287256286928,0.0499763144735742,0.0744772436778094,"1dsmap",0.0744772436778094
"1526_1843_Air","Lee","Mosquitos",0.189268761226352,0.112522482445074,0.118290053720056,0.189268761226352,"1dsmap",0.18485505958596
"1526_1844_Air","Lee","Mosquitos",0.21574348754735,0.165773332873523,0.151033636749516,0.21574348754735,"1dsmap",0.308450073011352
"1526_1845_Air","Lee","Mosquitos",0.503988740275312,0.306069734790395,0.263260227584569,0.503988740275312,"1dsmap",0.476474349456944
"1526_1846_Air","Lee","Mosquitos",0.168284184168367,0.108948234127453,0.0796678484421441,0.168284184168367,"1dsmap",0.288945696132739
"1526_1847_Air","Lee","Mosquitos",0.299859470866463,0.265295009822527,0.281787075356279,0.299859470866463,"1dsmap",0.440286981928005
"1526_1848_Air","Lee","Mosquitos",0.116482514533908,0.0801896536326433,0.050495043305142,0.116482514533908,"1dsmap",0.155004328881308
"1526_1849_Air","Lee","Mosquitos",0.2246178859434,0.180242634323898,0.2246178859434,0.2246178859434,"1dsmap",0.396319006357674
"1526_1850_Air","Lee","Mosquitos",0.18501977518874,0.115235900386983,0.0780746461441832,0.18501977518874,"1dsmap",0.183770056981446
"1526_1852_Air","Lee","Mosquitos",0.197182105093355,0.197182105093356,0.135427059502645,0.197182105093356,"loglinear",0.306177712479808
"1526_1853_Air","Lee","Mosquitos",0.177642099296274,0.157086241082207,0.113934007325431,0.177642099296274,"1dsmap",0.318958140486802
"1526_1855_Air","Lee","Mosquitos",0.14900144599985,0.14900144599985,0.0894285438678452,0.14900144599985,"loglinear",0.257435162939767
"1526_1856_Air","Lee","Mosquitos",0.299948733604986,0.219968999394485,0.144837172554757,0.299948733604986,"1dsmap",0.439095312084343
"1526_1857_Air","Lee","Mosquitos",0.219870458513473,0.214788596848675,0.161340323240736,0.219870458513473,"1dsmap",0.340128491207381
"1526_1858_Air","Lee","Mosquitos",0.146917883411336,0.13729574713263,0.145960542074045,0.146917883411336,"1dsmap",0.305852454557439
"1526_1859_Air","Lee","Mosquitos",0.108255695934552,0.0361277720124806,0.108255695934552,0.108255695934552,"ricker",0.125273769620644
